video_id,label,offset,length
26710,hate,185171,34
26698,hate,185205,41
26701,hate,185246,40
69362,head,185286,28
26852,head,185314,36
26853,head,185350,20
26854,head,185370,39
26856,head,185409,18
26860,head,185427,40
27281,her,185467,13
27282,her,185480,16
27274,her,185496,41
27284,her,185537,37
27285,her,185574,37
27275,her,185611,30
27279,her,185641,26
27280,her,185667,39
28003,horse,185706,39
27994,horse,185745,53
27995,horse,185798,44
27999,horse,185842,29
28783,ignore,185871,52
65923,ignore,185923,25
28775,ignore,185948,15
28776,ignore,185963,36
28780,ignore,185999,24
29096,impossible,186023,52
65927,impossible,186075,26
29088,impossible,186101,49
29089,impossible,186150,19
29090,impossible,186169,40
29092,impossible,186209,25
69377,in,186234,34
29718,in,186268,36
29719,in,186304,35
29720,in,186339,17
29721,in,186356,33
29723,in,186389,12
29726,in,186401,41
29391,independent,186442,42
65932,independent,186484,27
29383,independent,186511,50
29384,independent,186561,44
29385,independent,186605,14
29386,independent,186619,33
29388,independent,186652,20
65942,inside,186672,31
29866,inside,186703,42
29867,inside,186745,15
29868,inside,186760,36
29870,inside,186796,21
29873,inside,186817,45
30060,insurance,186862,46
30052,insurance,186908,44
30053,insurance,186952,14
30054,insurance,186966,17
30055,insurance,186983,31
30057,insurance,187014,34
30682,island,187048,43
65966,island,187091,31
30675,island,187122,49
30676,island,187171,19
30677,island,187190,38
30679,island,187228,30
32701,lecture,187258,51
32693,lecture,187309,36
32694,lecture,187345,19
32695,lecture,187364,20
32696,lecture,187384,16
32697,lecture,187400,45
32699,lecture,187445,19
32894,lesson,187464,40
66037,lesson,187504,24
32887,lesson,187528,34
32888,lesson,187562,17
32889,lesson,187579,44
32891,lesson,187623,23
33319,limit,187646,44
66072,limit,187690,23
33311,limit,187713,34
33312,limit,187747,32
33313,limit,187779,13
33314,limit,187792,46
33316,limit,187838,18
33391,lion,187856,49
33392,lion,187905,29
33393,lion,187934,52
33395,lion,187986,25
33398,lion,188011,47
33454,listen,188058,41
33465,listen,188099,50
33466,listen,188149,50
33455,listen,188199,34
33456,listen,188233,17
33457,listen,188250,40
33460,listen,188290,37
34861,march,188327,17
34868,march,188344,34
34872,march,188378,52
34873,march,188430,41
34862,march,188471,34
34864,march,188505,93
34867,march,188598,26
35163,math,188624,44
66107,math,188668,30
35155,math,188698,35
35156,math,188733,38
35158,math,188771,23
35159,math,188794,58
35160,math,188852,17
69397,maybe,188869,47
35218,maybe,188916,36
35219,maybe,188952,16
35220,maybe,188968,46
35222,maybe,189014,36
35226,maybe,189050,40
35383,mechanic,189090,29
66110,mechanic,189119,27
35377,mechanic,189146,51
35378,mechanic,189197,44
35380,mechanic,189241,21
35381,mechanic,189262,32
69399,mom,189294,38
36603,mom,189332,41
36604,mom,189373,38
36605,mom,189411,37
36606,mom,189448,19
36607,mom,189467,23
36611,mom,189490,47
37040,mouse,189537,39
37046,mouse,189576,24
37053,mouse,189600,37
37042,mouse,189637,41
37043,mouse,189678,63
37202,much,189741,43
66154,much,189784,37
37194,much,189821,32
37195,much,189853,32
37196,much,189885,38
37198,much,189923,27
37324,muscle,189950,43
37314,muscle,189993,44
37315,muscle,190037,16
37316,muscle,190053,51
37318,muscle,190104,22
37341,museum,190126,46
66155,museum,190172,35
37333,museum,190207,39
37334,museum,190246,20
37335,museum,190266,44
37425,must,190310,23
37427,must,190333,38
37418,must,190371,40
37430,must,190411,17
37432,must,190428,42
37419,must,190470,21
37421,must,190491,18
37397,mustache,190509,50
37398,mustache,190559,18
37399,mustache,190577,51
37400,mustache,190628,73
37403,mustache,190701,15
69406,negative,190716,40
66164,negative,190756,35
37910,negative,190791,50
37911,negative,190841,49
37914,negative,190890,53
37915,negative,190943,15
37917,negative,190958,39
38019,nervous,190997,26
38011,nervous,191023,35
38021,nervous,191058,45
38012,nervous,191103,34
38013,nervous,191137,16
38014,nervous,191153,14
38015,nervous,191167,48
38071,neutral,191215,52
38062,neutral,191267,45
38063,neutral,191312,15
38064,neutral,191327,16
38065,neutral,191343,44
38067,neutral,191387,22
38737,nose,191409,43
38728,nose,191452,42
38729,nose,191494,15
38730,nose,191509,13
38731,nose,191522,43
38733,nose,191565,25
39511,often,191590,19
39514,often,191609,41
39504,often,191650,38
39505,often,191688,41
39507,often,191729,41
39510,often,191770,23
39984,operate,191793,34
39995,operate,191827,42
39996,operate,191869,41
39985,operate,191910,20
39986,operate,191930,48
39990,operate,191978,15
66239,opinion,191993,27
66240,opinion,192020,30
40021,opinion,192050,36
40011,opinion,192086,78
40012,opinion,192164,39
40013,opinion,192203,26
40014,opinion,192229,46
40321,other,192275,41
40313,other,192316,35
40314,other,192351,20
40315,other,192371,45
40317,other,192416,18
66267,pass,192434,34
41356,pass,192468,17
41357,pass,192485,19
41350,pass,192504,38
41364,pass,192542,41
41365,pass,192583,48
41352,pass,192631,44
42753,pillow,192675,27
42754,pillow,192702,29
42746,pillow,192731,39
42758,pillow,192770,44
42747,pillow,192814,28
42749,pillow,192842,17
42750,pillow,192859,43
44281,prepare,192902,49
66324,prepare,192951,26
44273,prepare,192977,40
44274,prepare,193017,20
44275,prepare,193037,15
44276,prepare,193052,38
44278,prepare,193090,38
69437,pretty,193128,35
66328,pretty,193163,29
44424,pretty,193192,44
44426,pretty,193236,17
44429,pretty,193253,47
44500,priest,193300,37
44492,priest,193337,42
44493,priest,193379,15
44495,priest,193394,23
44496,priest,193417,18
44837,program,193435,45
66337,program,193480,34
44829,program,193514,35
44830,program,193549,21
44831,program,193570,53
44833,program,193623,24
66339,promise,193647,21
44897,promise,193668,49
44898,promise,193717,46
44900,promise,193763,19
44903,promise,193782,45
69441,put,193827,32
45511,put,193859,35
45512,put,193894,17
45513,put,193911,34
45515,put,193945,22
45519,put,193967,40
45692,queen,194007,42
66362,queen,194049,25
45685,queen,194074,22
45686,queen,194096,17
45687,queen,194113,41
45689,queen,194154,23
45789,quit,194177,38
45780,quit,194215,51
45781,quit,194266,13
45782,quit,194279,17
45783,quit,194296,42
45785,quit,194338,21
45786,quit,194359,15
45916,radio,194374,45
45907,radio,194419,46
45908,radio,194465,32
45909,radio,194497,18
45910,radio,194515,53
45912,radio,194568,20
46182,rat,194588,41
46174,rat,194629,41
46175,rat,194670,32
46176,rat,194702,69
46178,rat,194771,18
46179,rat,194789,16
47000,reject,194805,29
47001,reject,194834,18
47002,reject,194852,15
47003,reject,194867,40
47005,reject,194907,19
47469,require,194926,47
47460,require,194973,47
47461,require,195020,18
47462,require,195038,20
47463,require,195058,32
47466,require,195090,20
47668,rest,195110,63
47669,rest,195173,47
47671,rest,195220,17
47672,rest,195237,19
47675,rest,195256,45
47676,rest,195301,53
47794,retire,195354,41
66400,retire,195395,23
47786,retire,195418,27
47787,retire,195445,17
47788,retire,195462,34
47789,retire,195496,14
47790,retire,195510,17
48212,rise,195527,37
48216,rise,195564,16
48218,rise,195580,18
48209,rise,195598,50
48219,rise,195648,24
48224,rise,195672,44
48210,rise,195716,19
48258,river,195735,49
66410,river,195784,24
48252,river,195808,18
48253,river,195826,50
48255,river,195876,28
48614,rough,195904,43
66418,rough,195947,23
48606,rough,195970,42
48607,rough,196012,16
48608,rough,196028,43
48610,rough,196071,19
48611,rough,196090,20
69460,see,196110,34
50120,see,196144,31
50122,see,196175,36
50125,see,196211,14
50128,see,196225,38
66442,seem,196263,20
50139,seem,196283,46
50140,seem,196329,34
50143,seem,196363,26
50144,seem,196389,25
50146,seem,196414,37
50330,send,196451,49
50341,send,196500,43
50331,send,196543,16
50332,send,196559,41
50336,send,196600,14
66459,sew,196614,28
50721,sew,196642,53
50723,sew,196695,40
50727,sew,196735,49
50942,sheep,196784,48
50934,sheep,196832,44
50935,sheep,196876,17
50936,sheep,196893,57
50938,sheep,196950,29
51029,shine,196979,37
51020,shine,197016,41
51021,shine,197057,15
51022,shine,197072,14
51023,shine,197086,15
51024,shine,197101,15
51025,shine,197116,43
51027,shine,197159,17
51107,shock,197176,24
51108,shock,197200,22
66466,shock,197222,25
51102,shock,197247,49
51114,shock,197296,45
51103,shock,197341,21
51104,shock,197362,25
51105,shock,197387,23
51106,shock,197410,39
51287,should,197449,51
51288,should,197500,28
51289,should,197528,45
51290,should,197573,31
51292,should,197604,23
51295,should,197627,42
51686,silent,197669,59
51696,silent,197728,45
51687,silent,197773,17
51688,silent,197790,43
51690,silent,197833,18
52175,skinny,197851,27
52179,skinny,197878,44
52169,skinny,197922,42
52170,skinny,197964,20
52171,skinny,197984,57
52174,skinny,198041,23
52208,skirt,198064,44
52198,skirt,198108,38
52199,skirt,198146,44
52200,skirt,198190,16
52201,skirt,198206,49
52203,skirt,198255,25
69477,sky,198280,38
52228,sky,198318,45
52238,sky,198363,43
52229,sky,198406,17
52230,sky,198423,16
52231,sky,198439,17
52232,sky,198456,42
52235,sky,198498,27
53452,sour,198525,42
53443,sour,198567,30
53444,sour,198597,43
53445,sour,198640,34
53447,sour,198674,16
53448,sour,198690,14
53449,sour,198704,14
69486,special,198718,43
66542,special,198761,33
66543,special,198794,27
53642,special,198821,54
53643,special,198875,22
53644,special,198897,39
53646,special,198936,18
53648,special,198954,43
53910,spirit,198997,42
53901,spirit,199039,33
53902,spirit,199072,21
53903,spirit,199093,43
53906,spirit,199136,17
53907,spirit,199153,18
53908,spirit,199171,22
54264,staff,199193,40
54256,staff,199233,39
54257,staff,199272,17
54258,staff,199289,39
54260,staff,199328,19
54385,stand,199347,37
66553,stand,199384,30
54377,stand,199414,31
54378,stand,199445,40
54381,stand,199485,22
54593,steal,199507,34
54597,steal,199541,25
54588,steal,199566,54
54600,steal,199620,45
54589,steal,199665,27
54591,steal,199692,19
54592,steal,199711,17
54925,stop,199728,31
54922,stop,199759,46
54923,stop,199805,22
54928,stop,199827,12
54932,stop,199839,43
55423,stupid,199882,38
55425,stupid,199920,20
55431,stupid,199940,40
55419,stupid,199980,54
55421,stupid,200034,14
55755,summon,200048,41
55746,summon,200089,29
55747,summon,200118,37
55750,summon,200155,22
55751,summon,200177,26
66580,sunrise,200203,32
55849,sunrise,200235,38
55841,sunrise,200273,31
55842,sunrise,200304,23
56202,swallow,200327,42
56193,swallow,200369,46
56194,swallow,200415,15
56195,swallow,200430,16
56196,swallow,200446,44
56198,swallow,200490,20
56199,swallow,200510,40
57271,television,200550,41
57261,television,200591,53
57262,television,200644,34
57263,television,200678,43
57265,television,200721,22
57266,television,200743,23
58730,to,200766,40
58721,to,200806,36
58722,to,200842,14
58723,to,200856,14
58724,to,200870,40
58725,to,200910,40
58727,to,200950,16
58714,together,200966,43
66653,together,201009,32
58706,together,201041,44
58707,together,201085,36
58709,together,201121,31
58710,together,201152,23
59411,translate,201175,42
66669,translate,201217,32
66670,translate,201249,31
59405,translate,201280,51
59406,translate,201331,18
59407,translate,201349,38
59409,translate,201387,17
59596,triangle,201404,44
59602,triangle,201448,33
59603,triangle,201481,37
59609,triangle,201518,39
59597,triangle,201557,24
59598,triangle,201581,46
60052,turtle,201627,40
60044,turtle,201667,50
60045,turtle,201717,23
60046,turtle,201740,36
60048,turtle,201776,25
66705,underwear,201801,26
60572,underwear,201827,16
60571,underwear,201843,37
60574,underwear,201880,18
60575,underwear,201898,20
60576,underwear,201918,41
60579,underwear,201959,16
60583,underwear,201975,48
69522,up,202023,29
60915,up,202052,52
66709,up,202104,19
60907,up,202123,34
60909,up,202157,16
60910,up,202173,36
60912,up,202209,21
60956,upset,202230,41
66712,upset,202271,23
66711,upset,202294,30
60948,upset,202324,59
60949,upset,202383,33
60950,upset,202416,17
60951,upset,202433,17
60952,upset,202450,42
60954,upset,202492,26
61745,violin,202518,53
66729,violin,202571,27
61738,violin,202598,49
61739,violin,202647,22
61740,violin,202669,43
61742,violin,202712,49
61743,violin,202761,37
66739,volunteer,202798,19
61966,volunteer,202817,74
61967,volunteer,202891,31
61968,volunteer,202922,21
61969,volunteer,202943,39
61971,volunteer,202982,17
61973,volunteer,202999,51
62297,warm,203050,42
62289,warm,203092,45
62290,warm,203137,19
62291,warm,203156,42
62294,warm,203198,23
62309,warn,203221,41
66747,warn,203262,23
62302,warn,203285,50
62303,warn,203335,40
62305,warn,203375,12
62358,wash,203387,40
62365,wash,203427,24
62356,wash,203451,45
62367,wash,203496,33
62372,wash,203529,42
62357,wash,203571,41
63448,wine,203612,57
63449,wine,203669,33
63450,wine,203702,55
63452,wine,203757,25
63455,wine,203782,46
63640,witness,203828,41
63622,witness,203869,34
63623,witness,203903,21
63628,witness,203924,20
63629,witness,203944,20
63630,witness,203964,27
63729,wood,203991,46
66802,wood,204037,29
63722,wood,204066,24
63723,wood,204090,33
63724,wood,204123,54
63726,wood,204177,24
64551,zero,204201,29
66825,zero,204230,29
64544,zero,204259,26
64547,zero,204285,14
00832,across,204299,36
00842,across,204335,45
00834,across,204380,45
00835,across,204425,22
00836,across,204447,21
00839,across,204468,26
65017,actor,204494,38
00898,actor,204532,35
00899,actor,204567,45
00900,actor,204612,72
00901,actor,204684,33
00904,actor,204717,57
01575,agree,204774,48
01576,agree,204822,18
01577,agree,204840,62
01579,agree,204902,22
01582,agree,204924,35
01808,alarm,204959,46
65040,alarm,205005,26
01801,alarm,205031,49
01802,alarm,205080,39
01804,alarm,205119,24
65050,allergy,205143,40
01962,allergy,205183,27
65051,allergy,205210,44
01955,allergy,205254,60
01965,allergy,205314,53
01956,allergy,205367,20
01957,allergy,205387,54
01960,allergy,205441,30
65056,almost,205471,45
02091,almost,205516,55
02092,almost,205571,14
02093,almost,205585,55
02095,almost,205640,36
65074,announce,205676,22
02619,announce,205698,44
02620,announce,205742,58
02622,announce,205800,29
02625,announce,205829,42
02872,apartment,205871,55
02873,apartment,205926,35
02874,apartment,205961,13
02875,apartment,205974,73
02877,apartment,206047,18
02880,apartment,206065,47
65107,attention,206112,29
04011,attention,206141,47
04012,attention,206188,18
04013,attention,206206,58
04015,attention,206264,22
04017,attention,206286,57
04118,audience,206343,16
04119,audience,206359,17
04120,audience,206376,14
04123,audience,206390,44
04115,audience,206434,17
04116,audience,206451,54
04163,august,206505,42
04164,august,206547,42
04155,august,206589,47
04156,august,206636,32
04157,august,206668,73
04159,august,206741,28
65113,autumn,206769,28
04289,autumn,206797,47
04290,autumn,206844,28
04291,autumn,206872,25
04292,autumn,206897,50
04294,autumn,206947,26
04296,autumn,206973,38
69216,away,207011,44
04397,away,207055,41
65117,away,207096,29
04388,away,207125,40
04389,away,207165,63
04393,away,207228,28
05556,beautiful,207256,42
05557,beautiful,207298,51
05558,beautiful,207349,13
05559,beautiful,207362,19
05560,beautiful,207381,52
05562,beautiful,207433,18
05565,beautiful,207451,47
65160,become,207498,27
05616,become,207525,17
05617,become,207542,56
05619,become,207598,26
05622,become,207624,42
05920,below,207666,50
05911,below,207716,40
05912,below,207756,31
05913,below,207787,57
05915,below,207844,34
05917,below,207878,18
06021,best,207896,36
06022,best,207932,35
06023,best,207967,54
06025,best,208021,25
06029,best,208046,42
69230,bet,208088,44
06045,bet,208132,35
06046,bet,208167,16
06047,bet,208183,47
06049,bet,208230,15
06052,bet,208245,42
65181,bicycle,208287,30
06159,bicycle,208317,50
06160,bicycle,208367,61
06161,bicycle,208428,65
06163,bicycle,208493,34
06165,bicycle,208527,56
65186,biology,208583,24
06313,biology,208607,42
06314,biology,208649,25
06315,biology,208674,58
06317,biology,208732,32
06319,biology,208764,48
07440,boyfriend,208812,40
07443,boyfriend,208852,51
07441,boyfriend,208903,40
07445,boyfriend,208943,29
07451,boyfriend,208972,49
65252,break,209021,35
07632,break,209056,20
07642,break,209076,41
07634,break,209117,50
07637,break,209167,20
65259,bridge,209187,36
07751,bridge,209223,67
07753,bridge,209290,14
07757,bridge,209304,47
65264,brush,209351,37
08005,brush,209388,30
08006,brush,209418,28
65265,brush,209446,36
08012,brush,209482,43
08000,brush,209525,43
08001,brush,209568,59
65269,building,209627,37
08130,building,209664,44
08131,building,209708,43
08132,building,209751,34
08134,building,209785,17
08135,building,209802,47
65277,busy,209849,24
08420,busy,209873,53
08411,busy,209926,37
08412,busy,209963,37
08417,busy,210000,22
08791,camera,210022,44
65292,camera,210066,34
08783,camera,210100,27
08784,camera,210127,46
08786,camera,210173,18
08817,camp,210191,30
08818,camp,210221,15
08819,camp,210236,54
08820,camp,210290,19
08823,camp,210309,38
65303,caption,210347,33
09095,caption,210380,54
09087,caption,210434,61
09088,caption,210495,17
09091,caption,210512,26
09092,caption,210538,26
09093,caption,210564,19
09197,care,210583,34
09199,care,210617,65
09200,care,210682,15
09209,care,210697,20
09210,care,210717,13
09214,care,210730,42
09198,care,210772,79
69260,carry,210851,51
09328,carry,210902,46
65309,carry,210948,32
09319,carry,210980,36
09320,carry,211016,29
09321,carry,211045,52
09326,carry,211097,23
65321,celebrate,211120,31
09633,celebrate,211151,19
09634,celebrate,211170,59
09636,celebrate,211229,27
09637,celebrate,211256,32
09640,celebrate,211288,44
65326,certificate,211332,34
09806,certificate,211366,35
09807,certificate,211401,45
09808,certificate,211446,62
09810,certificate,211508,23
09812,certificate,211531,44
65327,chain,211575,28
09835,chain,211603,34
09836,chain,211637,21
09837,chain,211658,17
09838,chain,211675,54
09840,chain,211729,36
09842,chain,211765,46
65331,chance,211811,27
09943,chance,211838,42
09934,chance,211880,30
09935,chance,211910,51
09936,chance,211961,15
10021,character,211976,27
10023,character,212003,45
65334,character,212048,38
10015,character,212086,57
10016,character,212143,48
10017,character,212191,19
10019,character,212210,46
65337,chase,212256,31
10089,chase,212287,36
10090,chase,212323,22
10091,chase,212345,57
10093,chase,212402,22
10096,chase,212424,50
11007,classroom,212474,37
11008,classroom,212511,48
11009,classroom,212559,50
11011,classroom,212609,39
11015,classroom,212648,49
11067,clear,212697,43
65366,clear,212740,31
11061,clear,212771,23
11062,clear,212794,48
11064,clear,212842,15
11148,climb,212857,50
11155,climb,212907,53
11143,climb,212960,48
11144,climb,213008,28
11145,climb,213036,79
11942,command,213115,44
11952,command,213159,47
11943,command,213206,15
11944,command,213221,45
11948,command,213266,18
12069,community,213284,48
12060,community,213332,68
12062,community,213400,55
12063,community,213455,19
12064,community,213474,40
12066,community,213514,25
12190,complain,213539,35
12191,complain,213574,44
12192,complain,213618,13
12193,complain,213631,44
12195,complain,213675,27
12198,complain,213702,44
12300,compromise,213746,49
12291,compromise,213795,66
12292,compromise,213861,16
12293,compromise,213877,19
12294,compromise,213896,62
12296,compromise,213958,22
13023,contribute,213980,36
13024,contribute,214016,24
13026,contribute,214040,14
13017,contribute,214054,29
13018,contribute,214083,98
13019,contribute,214181,49
13020,contribute,214230,59
13244,cop,214289,36
13245,cop,214325,17
13246,cop,214342,16
13247,cop,214358,45
13249,cop,214403,26
13250,cop,214429,24
13251,cop,214453,17
13253,cop,214470,37
13414,cost,214507,50
13424,cost,214557,38
13415,cost,214595,30
13416,cost,214625,25
13417,cost,214650,39
13420,cost,214689,16
13456,couch,214705,40
13457,couch,214745,13
13458,couch,214758,44
13460,couch,214802,19
13464,couch,214821,36
13744,cracker,214857,47
13745,cracker,214904,20
13746,cracker,214924,43
13748,cracker,214967,25
13749,cracker,214992,25
13751,cracker,215017,39
65429,curious,215056,42
14312,curious,215098,20
14313,curious,215118,24
14314,curious,215142,43
14316,curious,215185,27
14319,curious,215212,42
65431,curriculum,215254,38
14366,curriculum,215292,51
14367,curriculum,215343,27
14368,curriculum,215370,43
14370,curriculum,215413,17
14373,curriculum,215430,38
69289,dad,215468,43
14565,dad,215511,36
14566,dad,215547,40
14567,dad,215587,35
14568,dad,215622,14
14569,dad,215636,24
14572,dad,215660,44
65461,deny,215704,47
15547,deny,215751,44
15548,deny,215795,17
15549,deny,215812,34
15551,deny,215846,17
69294,describe,215863,35
15706,describe,215898,60
15707,describe,215958,52
15708,describe,216010,22
15709,describe,216032,41
15711,describe,216073,27
15713,describe,216100,43
65477,diaper,216143,31
16081,diaper,216174,33
16082,diaper,216207,39
16083,diaper,216246,18
16085,diaper,216264,20
16087,diaper,216284,50
16097,diarrhea,216334,50
16098,diarrhea,216384,27
16099,diarrhea,216411,16
16100,diarrhea,216427,43
16102,diarrhea,216470,16
16104,diarrhea,216486,55
16428,disagree,216541,36
16429,disagree,216577,56
16430,disagree,216633,20
16431,disagree,216653,45
16436,disagree,216698,45
65494,dissolve,216743,35
16804,dissolve,216778,36
16805,dissolve,216814,48
16806,dissolve,216862,46
16808,dissolve,216908,35
16809,dissolve,216943,18
16811,dissolve,216961,47
65499,divide,217008,23
16925,divide,217031,48
16936,divide,217079,47
16926,divide,217126,18
16927,divide,217144,44
16930,divide,217188,16
17159,dolphin,217204,18
17160,dolphin,217222,48
17166,dolphin,217270,47
17157,dolphin,217317,17
17158,dolphin,217334,16
65523,double,217350,24
17377,double,217374,26
17378,double,217400,12
17379,double,217412,47
17381,double,217459,20
17384,double,217479,47
65524,doubt,217526,41
17390,doubt,217567,24
17400,doubt,217591,46
17391,doubt,217637,21
17394,doubt,217658,30
17395,doubt,217688,26
17995,dumb,217714,43
65553,dumb,217757,24
17988,dumb,217781,41
17992,dumb,217822,28
18241,earth,217850,79
18242,earth,217929,37
18243,earth,217966,35
18245,earth,218001,20
18246,earth,218021,24
18248,earth,218045,49
65596,earthquake,218094,36
18254,earthquake,218130,36
18255,earthquake,218166,38
18256,earthquake,218204,42
18258,earthquake,218246,33
69309,eight,218279,28
18569,eight,218307,27
18570,eight,218334,20
18571,eight,218354,49
18575,eight,218403,14
18578,eight,218417,44
18903,embarrass,218461,51
65626,embarrass,218512,37
18897,embarrass,218549,25
18898,embarrass,218574,35
18899,embarrass,218609,39
18900,embarrass,218648,27
18986,emotion,218675,48
18978,emotion,218723,33
18979,emotion,218756,59
18980,emotion,218815,16
18981,emotion,218831,41
18983,emotion,218872,31
65628,encourage,218903,35
19087,encourage,218938,34
19088,encourage,218972,22
19089,encourage,218994,24
19090,encourage,219018,41
19092,encourage,219059,27
19094,encourage,219086,50
65630,energy,219136,24
19165,energy,219160,72
19166,energy,219232,45
19167,energy,219277,46
19169,energy,219323,19
19172,energy,219342,50
19312,enough,219392,51
65637,enough,219443,34
19305,enough,219477,39
19306,enough,219516,40
19309,enough,219556,23
19713,evaluate,219579,53
19704,evaluate,219632,66
19705,evaluate,219698,42
19706,evaluate,219740,25
19707,evaluate,219765,40
19967,evidence,219805,72
19968,evidence,219877,62
19969,evidence,219939,16
19970,evidence,219955,18
19971,evidence,219973,38
19974,evidence,220011,19
19975,evidence,220030,45
65650,exact,220075,35
20008,exact,220110,44
20009,exact,220154,16
20010,exact,220170,41
20012,exact,220211,27
20014,exact,220238,48
20022,exaggerate,220286,38
20023,exaggerate,220324,21
20024,exaggerate,220345,31
20027,exaggerate,220376,29
20030,exaggerate,220405,49
20334,expect,220454,64
20335,expect,220518,19
20336,expect,220537,25
20337,expect,220562,52
20339,expect,220614,25
20342,expect,220639,38
21030,fancy,220677,28
65680,fancy,220705,32
21033,fancy,220737,49
21023,fancy,220786,48
21024,fancy,220834,15
21026,fancy,220849,19
21027,fancy,220868,41
21309,favorite,220909,23
65694,favorite,220932,34
21312,favorite,220966,45
21303,favorite,221011,34
21304,favorite,221045,34
21829,finally,221079,37
21830,finally,221116,30
21831,finally,221146,22
21832,finally,221168,20
21833,finally,221188,39
21835,finally,221227,13
21836,finally,221240,42
23281,fox,221282,38
65775,fox,221320,20
23274,fox,221340,35
23275,fox,221375,44
23276,fox,221419,26
23277,fox,221445,32
23279,fox,221477,24
23479,french,221501,45
23489,french,221546,35
23481,french,221581,19
23482,french,221600,37
23485,french,221637,23
23709,fruit,221660,38
65789,fruit,221698,34
23701,fruit,221732,47
23702,fruit,221779,46
23703,fruit,221825,30
23704,fruit,221855,49
23705,fruit,221904,33
65796,function,221937,39
23811,function,221976,41
23802,function,222017,63
23804,function,222080,49
23805,function,222129,14
23806,function,222143,104
23808,function,222247,38
24174,gather,222285,28
65803,gather,222313,34
24176,gather,222347,42
24166,gather,222389,43
24167,gather,222432,38
24171,gather,222470,22
24385,germany,222492,22
65806,germany,222514,31
24378,germany,222545,36
24379,germany,222581,20
24381,germany,222601,33
24382,germany,222634,75
24895,goat,222709,48
65830,goat,222757,23
24888,goat,222780,33
24889,goat,222813,31
24890,goat,222844,37
24892,goat,222881,17
25044,goodbye,222898,27
25052,goodbye,222925,37
25055,goodbye,222962,42
25049,goodbye,223004,30
25051,goodbye,223034,28
69354,grow,223062,55
25852,grow,223117,39
25844,grow,223156,37
25846,grow,223193,20
25847,grow,223213,39
25850,grow,223252,26
65868,gum,223278,35
26002,gum,223313,42
26003,gum,223355,17
26004,gum,223372,39
26006,gum,223411,21
26009,gum,223432,45
26214,half,223477,32
26224,half,223509,42
26215,half,223551,16
26216,half,223567,43
26220,half,223610,23
26807,hawaii,223633,36
26799,hawaii,223669,19
26810,hawaii,223688,40
26800,hawaii,223728,22
26801,hawaii,223750,23
26802,hawaii,223773,38
26806,hawaii,223811,49
27321,herself,223860,20
27322,herself,223880,34
27313,herself,223914,22
27314,herself,223936,26
27315,herself,223962,29
27316,herself,223991,36
27319,herself,224027,15
27451,highway,224042,22
27452,highway,224064,14
27456,highway,224078,42
27445,highway,224120,40
27446,highway,224160,41
27448,highway,224201,14
27450,highway,224215,16
27793,homework,224231,52
27790,homework,224283,36
27789,homework,224319,46
27801,homework,224365,42
27796,homework,224407,24
27883,honor,224431,47
27874,honor,224478,39
27875,honor,224517,24
27876,honor,224541,47
27879,honor,224588,22
27880,honor,224610,16
28582,ice cream,224626,38
28583,ice cream,224664,36
28584,ice cream,224700,23
28585,ice cream,224723,20
28586,ice cream,224743,42
28588,ice cream,224785,33
28590,ice cream,224818,46
69375,if,224864,43
28743,if,224907,18
28736,if,224925,50
28749,if,224975,40
28737,if,225015,18
28739,if,225033,36
29327,increase,225069,43
29328,increase,225112,39
29329,increase,225151,17
29330,increase,225168,42
29333,increase,225210,30
29407,india,225240,20
29400,india,225260,33
29402,india,225293,19
29404,india,225312,36
29641,information,225348,36
29632,information,225384,59
29633,information,225443,50
29634,information,225493,38
29636,information,225531,25
29637,information,225556,23
29638,information,225579,22
30271,interpret,225601,50
30264,interpret,225651,21
30265,interpret,225672,46
30268,interpret,225718,28
65956,interview,225746,26
30327,interview,225772,46
30316,interview,225818,61
30318,interview,225879,20
30319,interview,225899,35
65961,invite,225934,26
30510,invite,225960,52
30511,invite,226012,32
30514,invite,226044,25
30516,invite,226069,47
30713,israel,226116,26
30719,israel,226142,47
30707,israel,226189,42
30709,israel,226231,17
30710,israel,226248,16
31049,jesus,226264,34
31050,jesus,226298,23
31051,jesus,226321,18
31052,jesus,226339,32
31054,jesus,226371,20
31057,jesus,226391,44
31491,keep,226435,30
65987,keep,226465,24
31485,keep,226489,50
31496,keep,226539,39
31486,keep,226578,15
31487,keep,226593,34
31554,keyboard,226627,42
31555,keyboard,226669,58
31556,keyboard,226727,13
31557,keyboard,226740,29
31559,keyboard,226769,33
31561,keyboard,226802,59
69382,land,226861,46
32113,land,226907,48
32115,land,226955,26
32117,land,226981,22
32118,land,227003,72
32120,land,227075,39
32474,lawyer,227114,38
32475,lawyer,227152,50
32476,lawyer,227202,60
32478,lawyer,227262,27
32481,lawyer,227289,50
66020,lead,227339,33
32541,lead,227372,25
32535,lead,227397,57
32547,lead,227454,54
32537,lead,227508,20
32538,lead,227528,18
32539,lead,227546,49
66035,lesbian,227595,27
32859,lesbian,227622,36
32860,lesbian,227658,40
32863,lesbian,227698,22
32864,lesbian,227720,28
32867,lesbian,227748,41
69390,line,227789,43
33335,line,227832,64
33346,line,227896,50
33337,line,227946,21
33339,line,227967,51
33341,line,228018,28
33704,lock,228046,45
66080,lock,228091,30
33696,lock,228121,46
33697,lock,228167,23
33698,lock,228190,56
33701,lock,228246,23
34095,loud,228269,46
66087,loud,228315,22
34087,loud,228337,29
